id_usuario,tipo,nombre_empresa,documento_nit,telefono,correo,direccion
674,Proveedor,GlobalTrade Colombia SA,985715744-2,3181034351,globaltradec@yahoo.com,"Diagonal 1 #2-87, Cali"
675,Proveedor,Corporación Integral Ltda,974240723-1,3161519213,corporacióni@outlook.com,"Calle 46 #49-77, Pereira"
676,Cliente,Distribuciones Andinas,,3151157090,distribucion@hotmail.com,"Calle 98 #36-88, Pereira"
677,Cliente,  GLOBALTRADE COLOMBIA CORP  ,992685529-3,3119284734,globaltradec@empresa.co,"Calle 36 #64-91, Ibagué"
678,Cliente,Logística Express Corp,829781981-4,3179394071,logísticaexp@outlook.com,"Carrera 71 #25-85, Ibagué"
679,Proveedor,GlobalTrade Colombia & Cía,817545108-9,3102091346,globaltradec@hotmail.com,"Avenida 120 #73-30, Cúcuta"
680,Proveedor,Abastecedores Nacionales SAS,986021963-8,3175243311,abastecedore@yahoo.com,"Diagonal 1 #55-83, Medellín"
681,Cliente,Inversiones Omega Ltda,873560871-1,3189695551,inversioneso@outlook.com,"Diagonal 47 #67-98, Medellín"
682,Cliente,Mercantil del Sur,912759552-8,3156305659,mercantildel@gmail.com,"Diagonal 25 #43-11, Ibagué"
683,Cliente,Mercantil del Sur Corp,819982433-3,3113759542,,"Avenida 9 #81-81, Bogotá"
684,Cliente,Almacenes Progreso,867218780-3,3018945295,almacenespro@hotmail.com,"Avenida 107 #7-43, Cúcuta"
685,Cliente,Suministros Globales & Cía,825681420-7,3173094239,suministrosg@gmail.com,"Calle 118 #5-49, Pereira"
686,Proveedor,Suministros Globales SAS,918626569-0,3128245056,suministrosg@gmail.com,
687,proveedor,Distribuidora Latina Ltda,965705737-6,3111177948,distribuidor@outlook.com,"Diagonal 60 #55-80, Ibagué"
688,Cliente,Red de Proveedores & Cía,957789947-3,3012722846,reddeproveed@gmail.com,"Transversal 92 #9-76, Barranquilla"
689,Cliente,Proveedores Unidos Corp,895399603-6,3158459558,proveedoresu@hotmail.com,"Carrera 18 #6-8, Cali"
690,Cliente,Almacenes Progreso & Cía,883533957-9,3503443176,almacenespro@hotmail.com,"Diagonal 40 #78-44, Cartagena"
691,Proveedor,Distribuciones Andinas & Cía,815386089-3,3161916158,distribucion@outlook.com,"Avenida 26 #26-82, Barranquilla"
692,Cliente,Inversiones Omega SAS,986504008-7,3176555698,inversioneso@yahoo.com,"Transversal 43 #79-39, Manizales"
693,Proveedor,Importadora del Valle Ltda,933125377-3,3501062026,importadorad@hotmail.com,"Carrera 60 #80-28, Barranquilla"
694,OTRO,Inversiones Omega Corp,855114190-6,3101112833,inversioneso@empresa.co,"Calle 10 #46-4, Cúcuta"
695,Cliente,Red de Proveedores SAS,811785610-0,3114318952,reddeproveed@empresa.co,"Carrera 29 #34-93, Cali"
696,Proveedor,Cadena de Valor SAS SAS,852610010-0,3105392083,cadenadevalo@gmail.com,"Calle 107 #87-18, Manizales"
697,cliente,Importadora del Valle SA,881892242-7,3117201541,importadorad@empresa.co,"Carrera 68 #80-56, Bogotá"
698,Cliente,Logística Express SAS,986389204-5,3138206488,logísticaexp@hotmail.com,"Calle 98 #79-76, Barranquilla"
699,Cliente,Grupo Comercial XYZ SAS,866349635-0,3185698850,grupocomerci@hotmail.com,"Transversal 75 #63-27, Bogotá"
700,Proveedor,GlobalTrade Colombia,936529978-6,3209542262,globaltradec@empresa.co,"Diagonal 67 #60-23, Pereira"
701,Cliente,  SERVICIOS Y BIENES SA CORP  ,992105798-7,3155501921,serviciosybi@yahoo.com,"Diagonal 82 #75-84, Medellín"
702,Proveedor,Logística Express Ltda,906273590-3,,logísticaexp@outlook.com,"Transversal 21 #48-33, Cúcuta"
703,Cliente,Suministros Globales SA,939269877-5,3111690263,suministrosg@outlook.com,"Transversal 80 #44-55, Bucaramanga"
704,Cliente,Almacenes Progreso SA,885099522-4,3141414702,almacenespro@hotmail.com,"Diagonal 30 #34-83, Bogotá"
705,Proveedor,Suministros Globales SA,,3012989574,suministrosg@gmail.com,"Avenida 5 #70-26, Pereira"
706,Cliente,Inversiones Omega SA,983486191-4,3113312992,inversioneso@yahoo.com,"Avenida 2 #99-39, Cartagena"
707,Proveedor,Distribuidora Latina Ltda,926702606-8,3203504521,distribuidor@outlook.com,"Carrera 30 #93-96, Barranquilla"
708,Cliente,  SERVICIOS Y BIENES SA & CÍA  ,993947395-7,3132440757,serviciosybi@empresa.co,"Carrera 55 #99-90, Manizales"
709,Proveedor,  RED DE PROVEEDORES & CÍA  ,900582810-2,3173153282,reddeproveed@empresa.co,"Calle 64 #85-46, Pereira"
710,Cliente,Almacenes Progreso Corp,985359677-8,3126470706,almacenespro@yahoo.com,"Calle 73 #5-18, Cali"
711,Cliente,Inversiones Omega & Cía,902359423-3,3142068863,inversioneso@yahoo.com,"Diagonal 25 #61-14, Pereira"
712,Cliente,Red de Proveedores Corp,825029326-2,,reddeproveed@gmail.com,"Transversal 63 #4-24, Barranquilla"
713,Proveedor,Distribuidora Latina SA,,3189797899,distribuidor@gmail.com,"Diagonal 8 #48-67, Medellín"
714,Proveedor,Almacenes Progreso Ltda,829727603-2,3168019808,almacenespro@outlook.com,"Calle 50 #27-17, Barranquilla"
715,Cliente,Corporación Integral SAS,957703671-3,3168700011,corporacióni@empresa.co,"Carrera 1 #19-58, Bogotá"
716,Cliente,GlobalTrade Colombia SAS,952801264-7,3158762741,globaltradec@yahoo.com,"Calle 95 #12-37, Bucaramanga"
717,Proveedor,Grupo Comercial XYZ Ltda,911414876-3,,grupocomerci@outlook.com,"Diagonal 117 #85-24, Ibagué"
718,Proveedor,Comercial del Norte SAS,873491259-8,3122119776,comercialdel@hotmail.com,"Diagonal 53 #98-71, Bogotá"
719,Cliente,Suministros Globales,910084324-7,3105240720,suministrosg@hotmail.com,"Transversal 6 #60-4, Bogotá"
720,Cliente,Red de Proveedores Ltda,907197506-3,3141633753,reddeproveed@gmail.com,"Avenida 15 #91-18, Pereira"
721,Cliente,Red de Proveedores Ltda,818317277-1,3165065012,reddeproveed@outlook.com,"Carrera 61 #36-21, Cali"
722,Proveedor,GlobalTrade Colombia,,3167557366,globaltradec@hotmail.com,"Calle 86 #98-2, Cartagena"
723,Proveedor,Soluciones Empresariales SAS,991773585-0,3509930492,solucionesem@hotmail.com,"Diagonal 90 #7-82, Cúcuta"
724,Cliente,Importadora del Valle Ltda,919181768-0,3171078278,importadorad@gmail.com,"Diagonal 99 #26-32, Pereira"
725,Proveedor,Logística Express,913194597-0,3006655878,logísticaexp@hotmail.com,"Calle 29 #13-86, Cali"
726,cliente,Comercial del Norte Ltda,887816369-5,3164180079,comercialdel@yahoo.com,"Carrera 120 #70-51, Manizales"
727,Cliente,Importadora del Valle SA,846606183-0,3146305630,importadorad@gmail.com,"Diagonal 28 #59-29, Bogotá"
728,Cliente,Abastecedores Nacionales Corp,811794771-1,3504666842,abastecedore@outlook.com,"Avenida 99 #77-64, Bogotá"
729,Cliente,Nexo Comercial SAS,825432800-9,3137519046,nexocomercia@hotmail.com,"Avenida 23 #82-98, Pereira"
730,Cliente,Corporación Integral,804737563-9,3508531486,corporacióni@outlook.com,"Transversal 82 #95-30, Cúcuta"
731,Proveedor,Distribuciones Andinas SAS,965449837-1,3124966072,distribucion@outlook.com,"Carrera 80 #11-8, Cali"
732,Proveedor,Grupo Comercial XYZ SAS,900864070-3,3181635969,grupocomerci@hotmail.com,
733,Cliente,Comercial del Norte & Cía,973958636-4,,comercialdel@hotmail.com,"Avenida 44 #32-27, Cúcuta"
734,Proveedor,Mercantil del Sur Corp,963225720-6,,mercantildel@hotmail.com,"Diagonal 81 #1-9, Bucaramanga"
735,Proveedor,Logística Express,854819892-2,,logísticaexp@yahoo.com,"Transversal 107 #27-31, Cúcuta"
736,Proveedor,Red de Proveedores SA,993722826-3,3118113821,reddeproveed@hotmail.com,"Transversal 32 #39-37, Ibagué"
737,Cliente,Logística Express SA,821479122-5,3147337047,logísticaexp@hotmail.com,"Diagonal 57 #55-65, Ibagué"
738,Proveedor,Proveedores Unidos Ltda,902386467-6,3212396415,proveedoresu@empresa.co,
739,Cliente,Red de Proveedores SA,,3169067229,reddeproveed@gmail.com,"Avenida 18 #92-61, Barranquilla"
740,Proveedor,Logística Express,934405580-5,3157787310,logísticaexp@outlook.com,"Diagonal 96 #48-50, Bucaramanga"
741,Cliente,Nexo Comercial,810422514-1,3143723988,nexocomercia@hotmail.com,"Diagonal 33 #99-97, Pereira"
742,Cliente,Corporación Integral Corp,986953326-0,3187464817,corporacióni@outlook.com,"Carrera 32 #62-5, Pereira"
743,Proveedor,Distribuciones Andinas Corp,870150424-9,3153472414,,"Carrera 78 #75-85, Cali"
744,Cliente,Suministros Globales Corp,906747901-9,3502348021,suministrosg@yahoo.com,
745,Cliente,Grupo Comercial XYZ & Cía,957324590-4,3197905652,grupocomerci@gmail.com,
746,Cliente,Logística Express Corp,987638798-4,3003825261,logísticaexp@outlook.com,"Calle 13 #9-90, Manizales"
747,Cliente,Grupo Comercial XYZ Corp,845804284-2,3134127273,grupocomerci@hotmail.com,"Carrera 63 #24-65, Bogotá"
748,Proveedor,Logística Express SAS,815832877-2,3204219293,logísticaexp@empresa.co,"Diagonal 57 #81-80, Bogotá"
749,Cliente,TechSupply SAS,823006814-6,3015643299,techsupplysa@gmail.com,"Avenida 4 #75-31, Bucaramanga"
750,Proveedor,Importadora del Valle,871425507-0,3181702283,importadorad@gmail.com,"Carrera 67 #1-49, Ibagué"
751,Cliente,Abastecedores Nacionales Ltda,890470792-9,3146646375,abastecedore@empresa.co,"Avenida 41 #31-47, Manizales"
752,Cliente,Comercial del Norte SA,826891156-0,3157741225,comercialdel@hotmail.com,"Calle 78 #16-68, Cartagena"
753,Cliente,Mercantil del Sur SA,965987518-7,3167931114,mercantildel@hotmail.com,"Calle 82 #42-3, Pereira"
754,Cliente,Inversiones Omega Corp,862695423-9,3157713657,inversioneso@yahoo.com,"Calle 45 #55-61, Bogotá"
755,Proveedor,Grupo Comercial XYZ & Cía,991110468-2,3219725065,grupocomerci@yahoo.com,"Transversal 5 #17-64, Bogotá"
756,proveedor,Cadena de Valor SAS Ltda,919799173-1,3155041658,cadenadevalo@hotmail.com,"Carrera 22 #97-85, Bogotá"
757,Cliente,TechSupply SAS SA,875257987-3,,techsupplysa@outlook.com,"Calle 86 #18-69, Bucaramanga"
758,proveedor,Inversiones Omega SAS,972868820-5,3147403032,inversioneso@yahoo.com,"Diagonal 104 #30-29, Cartagena"
759,Cliente,Importadora del Valle,998798256-9,3504156740,importadorad@gmail.com,"Transversal 48 #17-41, Manizales"
760,Proveedor,Distribuciones Andinas SA,958392967-8,3117512001,distribucion@outlook.com,"Avenida 99 #47-87, Cali"
761,Proveedor,GlobalTrade Colombia & Cía,828611441-6,3008727632,globaltradec@empresa.co,"Carrera 105 #38-29, Bucaramanga"
762,Cliente,Proveedores Unidos & Cía,839156866-0,3176371047,proveedoresu@empresa.co,"Transversal 89 #16-36, Ibagué"
763,Cliente,Logística Express Ltda,989016269-6,3006589238,logísticaexp@hotmail.com,"Carrera 109 #94-29, Medellín"
764,Cliente,TechSupply SAS Ltda,880289520-2,3007581459,techsupplysa@empresa.co,"Diagonal 87 #61-45, Manizales"
765,Cliente,Servicios y Bienes SA Corp,875796530-3,3197606405,serviciosybi@gmail.com,"Carrera 42 #97-75, Medellín"
766,Proveedor,Grupo Comercial XYZ Ltda,954929512-2,3159094028,grupocomerci@empresa.co,"Carrera 27 #28-96, Barranquilla"
767,Proveedor,Distribuciones Andinas SA,982084548-2,3148165734,distribucion@hotmail.com,"Calle 13 #46-61, Cali"
768,Cliente,Importadora del Valle & Cía,959287557-6,3107777894,importadorad@hotmail.com,"Calle 16 #31-51, Bucaramanga"
769,Cliente,GlobalTrade Colombia SAS,985702265-1,3208779155,,"Avenida 81 #84-57, Pereira"
770,Proveedor,Importadora del Valle,931323575-8,3111386324,importadorad@yahoo.com,"Transversal 74 #62-36, Bogotá"
771,Cliente,TechSupply SAS Ltda,973032594-6,3123101118,techsupplysa@gmail.com,"Avenida 9 #92-69, Cali"
772,Cliente,Distribuciones Andinas Ltda,817161525-8,3213081873,,"Calle 24 #77-89, Cali"
773,Proveedor,Red de Proveedores SA,810507413-2,,reddeproveed@hotmail.com,"Calle 72 #33-97, Medellín"
774,Cliente,Importadora del Valle & Cía,897592297-8,3108097623,importadorad@gmail.com,"Carrera 39 #6-67, Cartagena"
775,Cliente,Red de Proveedores SAS,986589886-5,3166907545,reddeproveed@yahoo.com,"Transversal 66 #27-89, Bogotá"
776,Proveedor,Comercial del Norte SAS,850485637-2,3124610673,comercialdel@hotmail.com,
777,Proveedor,GlobalTrade Colombia Ltda,947598863-4,3127405244,globaltradec@hotmail.com,"Diagonal 59 #11-33, Manizales"
778,Proveedor,Proveedores Unidos & Cía,,3184231751,proveedoresu@empresa.co,"Transversal 85 #83-66, Ibagué"
779,Cliente,Proveedores Unidos SA,901721443-0,3175152322,proveedoresu@gmail.com,"Avenida 16 #69-15, Cúcuta"
780,Proveedor,Inversiones Omega Corp,897393612-5,3205584424,inversioneso@hotmail.com,"Carrera 36 #2-13, Manizales"
781,Proveedor,Mercantil del Sur Ltda,833152716-2,3166143048,mercantildel@yahoo.com,"Diagonal 13 #68-45, Ibagué"
782,Proveedor,Cadena de Valor SAS SA,812875046-2,3137535788,cadenadevalo@hotmail.com,"Avenida 104 #95-87, Cúcuta"
783,Proveedor,Distribuidora Latina Ltda,869541167-0,,distribuidor@hotmail.com,"Carrera 19 #49-73, Cartagena"
784,Proveedor,Soluciones Empresariales Corp,982057013-9,3148680384,solucionesem@hotmail.com,
785,Proveedor,Almacenes Progreso & Cía,881923127-1,3127820186,almacenespro@empresa.co,"Calle 82 #11-10, Barranquilla"
786,Proveedor,TechSupply SAS & Cía,822705645-4,3169268659,techsupplysa@gmail.com,"Diagonal 87 #66-94, Cali"
787,Proveedor,  SERVICIOS Y BIENES SA CORP  ,908842915-0,3174190758,serviciosybi@gmail.com,"Diagonal 90 #69-96, Pereira"
788,Proveedor,Servicios y Bienes SA Corp,963040595-7,3109783147,serviciosybi@hotmail.com,"Carrera 10 #47-18, Cúcuta"
789,Cliente,Comercial del Norte Ltda,901762477-2,3132899743,comercialdel@empresa.co,
790,Cliente,Corporación Integral SA,857194454-0,3197603872,corporacióni@hotmail.com,"Avenida 119 #83-66, Medellín"
791,Proveedor,GlobalTrade Colombia Ltda,895494321-0,3178723456,globaltradec@empresa.co,"Avenida 46 #14-1, Pereira"
792,,TechSupply SAS Ltda,802379341-1,3149255164,techsupplysa@hotmail.com,"Calle 68 #66-20, Manizales"
793,,Distribuciones Andinas SAS,860691977-7,3147279870,distribucion@empresa.co,"Avenida 55 #24-69, Cartagena"
794,Proveedor,Red de Proveedores SAS,894955760-6,3007026992,reddeproveed@hotmail.com,"Calle 25 #37-6, Cali"
795,Proveedor,Inversiones Omega,978832994-3,3155459377,inversioneso@gmail.com,"Diagonal 63 #71-64, Cali"
796,Cliente,Distribuidora Latina & Cía,835277162-1,,distribuidor@hotmail.com,"Carrera 45 #65-2, Barranquilla"
797,Proveedor,Inversiones Omega Ltda,,3125734922,inversioneso@outlook.com,"Calle 98 #55-32, Ibagué"
798,Proveedor,Servicios y Bienes SA SAS,875467631-1,3215421311,serviciosybi@hotmail.com,"Diagonal 26 #61-91, Bogotá"
799,Proveedor,Servicios y Bienes SA & Cía,850645447-9,3183495209,serviciosybi@hotmail.com,"Calle 17 #52-5, Cartagena"
800,Proveedor,  PROVEEDORES UNIDOS LTDA  ,965481696-3,3011854889,proveedoresu@outlook.com,"Diagonal 68 #40-90, Barranquilla"
801,Proveedor,Almacenes Progreso Ltda,936865492-6,3181866635,almacenespro@empresa.co,"Calle 35 #47-36, Pereira"
802,cliente,Mercantil del Sur SA,848788581-0,3001874606,mercantildel@empresa.co,"Carrera 37 #61-36, Ibagué"
803,Cliente,Abastecedores Nacionales Ltda,889733180-4,3012625497,abastecedore@gmail.com,"Transversal 99 #17-43, Pereira"
804,cliente,Soluciones Empresariales Corp,863955342-4,3117443279,solucionesem@gmail.com,"Calle 17 #81-96, Ibagué"
805,Cliente,Logística Express Corp,826477778-1,3166752873,,"Diagonal 98 #26-69, Cali"
806,Cliente,Logística Express Ltda,950416746-5,3507140662,logísticaexp@outlook.com,"Calle 117 #56-9, Bucaramanga"
807,Proveedor,Servicios y Bienes SA,960834086-4,3193163157,serviciosybi@empresa.co,"Calle 73 #8-89, Barranquilla"
808,Proveedor,Distribuidora Latina Ltda,844430958-7,3209544273,distribuidor@outlook.com,
809,Proveedor,TechSupply SAS,953517694-3,3171148668,techsupplysa@yahoo.com,
810,Cliente,Mercantil del Sur SA,948216884-1,3104756912,mercantildel@gmail.com,"Transversal 31 #38-6, Cali"
811,Cliente,Abastecedores Nacionales SAS,813829787-3,3214522752,abastecedore@yahoo.com,"Calle 1 #84-45, Ibagué"
812,Cliente,Inversiones Omega,993831765-2,3145947522,inversioneso@empresa.co,"Calle 81 #2-46, Barranquilla"
813,Cliente,Abastecedores Nacionales SAS,804197924-8,3182785812,abastecedore@outlook.com,"Avenida 112 #81-82, Ibagué"
814,Cliente,Red de Proveedores SAS,872153707-3,3177634775,reddeproveed@hotmail.com,"Diagonal 30 #94-93, Manizales"
815,Cliente,Corporación Integral,848724670-7,3103954644,,"Transversal 63 #94-24, Cartagena"
816,cliente,TechSupply SAS SAS,984513626-9,3112165246,techsupplysa@hotmail.com,"Calle 55 #32-59, Manizales"
817,Proveedor,Distribuciones Andinas & Cía,901435083-6,3002846089,distribucion@gmail.com,
818,Proveedor,GlobalTrade Colombia,828545143-8,3196677240,globaltradec@gmail.com,"Carrera 18 #62-98, Ibagué"
819,Cliente,TechSupply SAS SA,928555991-2,3111937435,techsupplysa@yahoo.com,"Avenida 81 #70-16, Medellín"
820,Cliente,Importadora del Valle & Cía,827532375-8,3507967320,importadorad@hotmail.com,"Calle 117 #29-4, Barranquilla"
821,Cliente,Proveedores Unidos SA,860635378-6,3182885904,proveedoresu@outlook.com,"Carrera 15 #29-14, Cartagena"
822,Proveedor,GlobalTrade Colombia SA,896769238-1,3501727239,globaltradec@yahoo.com,"Carrera 23 #55-68, Pereira"
823,Cliente,Almacenes Progreso SAS,967707271-4,3132743531,almacenespro@empresa.co,"Diagonal 85 #48-34, Bogotá"
824,OTRO,Proveedores Unidos Corp,885968066-2,3148494305,proveedoresu@outlook.com,"Calle 15 #74-55, Cartagena"
825,Cliente,Proveedores Unidos SAS,894652692-5,3158110722,proveedoresu@outlook.com,"Diagonal 78 #82-43, Cali"
826,Cliente,Mercantil del Sur Ltda,947462135-7,3169955185,mercantildel@outlook.com,"Transversal 69 #30-50, Bogotá"
827,Proveedor,Almacenes Progreso & Cía,988735175-1,3117068477,almacenespro@gmail.com,"Carrera 109 #3-47, Cúcuta"
828,Proveedor,  PROVEEDORES UNIDOS  ,893777265-5,3213337892,proveedoresu@empresa.co,"Diagonal 19 #71-54, Barranquilla"
829,Proveedor,Mercantil del Sur,831470246-2,,mercantildel@outlook.com,"Avenida 7 #90-14, Ibagué"
830,Proveedor,GlobalTrade Colombia SAS,839429590-5,3102325287,globaltradec@hotmail.com,"Calle 2 #73-54, Cali"
831,Proveedor,Corporación Integral Corp,941586290-4,3157904201,corporacióni@empresa.co,
832,Proveedor,Proveedores Unidos,962181615-2,3163690206,proveedoresu@gmail.com,"Diagonal 107 #55-88, Bucaramanga"
833,Cliente,Abastecedores Nacionales & Cía,990415447-3,3143630678,abastecedore@empresa.co,"Calle 67 #49-17, Barranquilla"
834,Cliente,Comercial del Norte SAS,849309921-8,3172295356,comercialdel@outlook.com,"Diagonal 41 #84-83, Manizales"
835,Cliente,TechSupply SAS,973583035-6,3115528498,,"Calle 10 #47-78, Pereira"
836,Proveedor,  GRUPO COMERCIAL XYZ SAS  ,817533980-3,3171184163,grupocomerci@empresa.co,"Carrera 71 #26-82, Medellín"
837,Proveedor,Suministros Globales & Cía,951327621-7,3001806126,suministrosg@empresa.co,"Calle 40 #2-46, Cartagena"
838,Cliente,Servicios y Bienes SA SAS,904861976-5,3102633762,serviciosybi@empresa.co,"Diagonal 115 #95-65, Bogotá"
839,Cliente,Proveedores Unidos,928031104-9,3211627606,proveedoresu@empresa.co,"Carrera 20 #88-60, Bogotá"
840,Proveedor,Suministros Globales Corp,857887352-2,3203701920,suministrosg@yahoo.com,"Transversal 94 #78-84, Cúcuta"
841,Proveedor,Inversiones Omega Ltda,891005179-4,,inversioneso@gmail.com,"Diagonal 31 #27-79, Ibagué"
842,Cliente,Proveedores Unidos & Cía,,3106193258,proveedoresu@yahoo.com,"Calle 64 #13-59, Pereira"
843,Proveedor,Grupo Comercial XYZ SAS,875193420-9,3136928539,grupocomerci@gmail.com,
844,Cliente,Corporación Integral SA,974561451-2,3019191626,corporacióni@gmail.com,"Avenida 110 #37-52, Manizales"
845,Cliente,Proveedores Unidos Ltda,937567601-9,3137269362,proveedoresu@gmail.com,"Diagonal 65 #58-34, Medellín"
846,Proveedor,Comercial del Norte Corp,987836447-8,3003593123,comercialdel@gmail.com,"Avenida 49 #21-73, Manizales"
847,Cliente,Mercantil del Sur Ltda,,3138816129,mercantildel@outlook.com,"Transversal 116 #60-14, Bogotá"
848,,Importadora del Valle Ltda,853545088-6,3132081652,importadorad@empresa.co,"Avenida 78 #63-28, Bucaramanga"
849,Proveedor,Comercial del Norte & Cía,926155953-2,3184581434,comercialdel@empresa.co,"Transversal 5 #77-49, Medellín"
850,OTRO,Soluciones Empresariales Ltda,857289718-0,3111384915,solucionesem@outlook.com,"Avenida 33 #82-23, Bogotá"
851,Cliente,Distribuidora Latina,991181531-7,,distribuidor@yahoo.com,"Carrera 86 #34-24, Medellín"
852,Cliente,Almacenes Progreso SA,844166567-3,3138031349,almacenespro@outlook.com,"Diagonal 69 #89-21, Manizales"
853,Proveedor,Nexo Comercial Ltda,950567713-9,3112305413,,"Transversal 19 #42-86, Pereira"
854,Cliente,Red de Proveedores SAS,884935083-1,3207818036,reddeproveed@empresa.co,"Transversal 93 #1-58, Cali"
855,Proveedor,Nexo Comercial,858686102-3,3143786712,nexocomercia@yahoo.com,"Diagonal 28 #45-27, Barranquilla"
856,Cliente,Nexo Comercial,897655331-0,3126150025,nexocomercia@yahoo.com,"Calle 90 #64-84, Bucaramanga"
857,Cliente,Soluciones Empresariales SA,,3013949666,solucionesem@outlook.com,"Diagonal 48 #23-71, Ibagué"
858,Cliente,Almacenes Progreso Ltda,977061530-6,3185752118,almacenespro@yahoo.com,"Calle 12 #14-12, Medellín"
859,Cliente,Almacenes Progreso,967456932-8,3018450817,almacenespro@yahoo.com,"Transversal 104 #5-86, Cartagena"
860,Cliente,Logística Express SAS,948065752-6,3014280956,,"Calle 45 #60-53, Manizales"
861,Cliente,Soluciones Empresariales SAS,871835781-4,3127957788,,"Calle 116 #54-5, Medellín"
862,Cliente,Soluciones Empresariales & Cía,889950020-2,3178214533,solucionesem@hotmail.com,"Transversal 51 #25-79, Manizales"
863,Proveedor,Nexo Comercial Ltda,970798364-6,,nexocomercia@outlook.com,"Avenida 67 #21-56, Barranquilla"
864,Proveedor,Proveedores Unidos & Cía,969501171-9,,proveedoresu@empresa.co,"Transversal 21 #42-27, Bogotá"
865,Proveedor,Almacenes Progreso,807467426-9,3192321583,almacenespro@yahoo.com,"Diagonal 4 #96-94, Cali"
866,Proveedor,Soluciones Empresariales SAS,975160233-3,3124251909,solucionesem@yahoo.com,"Carrera 93 #49-99, Cartagena"
867,OTRO,Abastecedores Nacionales,968426608-0,3182735086,abastecedore@gmail.com,"Diagonal 119 #77-16, Bogotá"
868,Proveedor,TechSupply SAS,932672895-5,3504489198,techsupplysa@outlook.com,"Calle 63 #3-53, Bogotá"
869,Cliente,Suministros Globales SAS,900731577-5,3188564486,suministrosg@hotmail.com,"Carrera 39 #2-23, Ibagué"
870,Cliente,Comercial del Norte,893089046-7,3171084130,comercialdel@hotmail.com,"Transversal 95 #33-16, Barranquilla"
871,Proveedor,Cadena de Valor SAS,858064341-5,3014639947,cadenadevalo@gmail.com,
872,Proveedor,Corporación Integral SAS,893564085-8,3185937884,corporacióni@outlook.com,
873,Cliente,Logística Express Corp,905448406-1,3176227531,logísticaexp@hotmail.com,"Carrera 93 #63-56, Bucaramanga"
874,Proveedor,Abastecedores Nacionales SA,,3144350758,abastecedore@yahoo.com,"Avenida 48 #81-9, Bucaramanga"
875,Cliente,Comercial del Norte & Cía,957536513-6,3129900282,comercialdel@empresa.co,"Diagonal 4 #15-24, Pereira"
876,Proveedor,TechSupply SAS SA,819499241-3,3187235425,techsupplysa@empresa.co,"Carrera 100 #41-16, Medellín"
877,Cliente,  DISTRIBUCIONES ANDINAS CORP  ,857384099-7,3176394902,distribucion@hotmail.com,"Transversal 9 #50-37, Ibagué"
878,Cliente,Logística Express,992271088-9,3502255341,logísticaexp@yahoo.com,"Diagonal 88 #97-56, Pereira"
879,Proveedor,Logística Express SAS,932589468-7,3005603927,logísticaexp@outlook.com,"Calle 16 #58-22, Ibagué"
880,Proveedor,Distribuidora Latina SAS,876514015-0,3181077963,distribuidor@outlook.com,"Avenida 17 #52-5, Cúcuta"
881,Proveedor,Comercial del Norte SA,818643947-7,,comercialdel@empresa.co,"Avenida 41 #97-45, Manizales"
882,Proveedor,Inversiones Omega Ltda,905583044-4,3198626616,,"Calle 108 #48-80, Bogotá"
883,Proveedor,Comercial del Norte,828222146-5,3218309538,comercialdel@hotmail.com,"Carrera 12 #25-93, Pereira"
884,Proveedor,Cadena de Valor SAS,869709383-0,3011805363,cadenadevalo@empresa.co,"Calle 34 #43-89, Ibagué"
885,Proveedor,Distribuidora Latina SA,836980561-9,3153011612,distribuidor@hotmail.com,"Avenida 111 #19-97, Ibagué"
886,Cliente,Almacenes Progreso Corp,979378035-1,3169851473,almacenespro@hotmail.com,"Transversal 62 #85-63, Cartagena"
887,Proveedor,Corporación Integral SAS,870816502-4,3192389057,corporacióni@empresa.co,"Transversal 107 #32-85, Barranquilla"
888,Proveedor,  SUMINISTROS GLOBALES LTDA  ,857035951-0,3184626151,suministrosg@outlook.com,"Diagonal 25 #63-14, Pereira"
889,Cliente,Nexo Comercial & Cía,883705000-7,3183583673,nexocomercia@yahoo.com,"Calle 118 #17-29, Pereira"
890,proveedor,Red de Proveedores & Cía,907429186-3,3015661355,reddeproveed@outlook.com,"Carrera 88 #40-74, Bogotá"
891,Proveedor,Importadora del Valle SAS,923707627-2,3121479597,importadorad@outlook.com,"Transversal 58 #46-34, Bogotá"
892,Cliente,Suministros Globales SA,856926040-2,3149425356,suministrosg@outlook.com,"Transversal 43 #7-57, Cartagena"
893,Cliente,Comercial del Norte Corp,996495185-6,3115932600,comercialdel@hotmail.com,"Diagonal 23 #77-36, Cúcuta"
894,Proveedor,Servicios y Bienes SA Ltda,982847636-0,3185176591,serviciosybi@gmail.com,
895,Proveedor,Suministros Globales & Cía,873943091-3,3507787380,suministrosg@outlook.com,"Diagonal 13 #29-94, Cartagena"
896,Cliente,TechSupply SAS SAS,970966331-4,3195831479,techsupplysa@gmail.com,"Calle 24 #65-90, Ibagué"
897,Proveedor,Grupo Comercial XYZ Corp,845696459-5,3182165255,grupocomerci@hotmail.com,"Carrera 43 #59-19, Medellín"
898,Proveedor,Almacenes Progreso SA,847651332-4,3502291460,,"Calle 77 #46-61, Ibagué"
899,Proveedor,Mercantil del Sur Ltda,812126979-0,3175876441,mercantildel@hotmail.com,"Transversal 65 #22-97, Cali"
900,Cliente,Importadora del Valle SA,921498277-7,3196885129,importadorad@yahoo.com,"Avenida 85 #63-33, Pereira"
901,Cliente,Soluciones Empresariales SA,939004215-9,3152891816,solucionesem@empresa.co,"Transversal 94 #82-3, Cali"
