id_usuario,tipo,nombre_empresa,documento_nit,telefono,correo,direccion
665,Proveedor,Importadora Del Valle,876598521-2,Sin teléfono,importadorad@gmail.com,"Carrera 40 #53-87, Cali"
666,Proveedor,Inversiones Omega Sas,991475178-0,3127542102.0,inversioneso@gmail.com,"Avenida 19 #53-42, Cartagena"
667,Proveedor,Importadora Del Valle,864323298-9,3174967662.0,importadorad@outlook.com,Sin dirección
668,Cliente,Inversiones Omega Ltda,817571305-7,3007836611.0,inversioneso@hotmail.com,"Calle 35 #71-76, Bogotá"
669,Proveedor,Cadena De Valor Sas Corp,881768886-9,3148482340.0,cadenadevalo@gmail.com,"Transversal 27 #19-48, Cúcuta"
670,Cliente,Mercantil Del Sur & Cía,949022546-7,Sin teléfono,mercantildel@outlook.com,"Transversal 38 #84-22, Medellín"
671,Cliente,Corporación Integral Sa,982535519-6,3134569422.0,corporacióni@yahoo.com,"Transversal 37 #6-21, Cúcuta"
672,Cliente,Grupo Comercial Xyz,987483191-1,3213342942.0,grupocomerci@yahoo.com,"Avenida 113 #56-27, Ibagué"
673,Cliente,Inversiones Omega Corp,970502117-4,3208595349.0,inversioneso@empresa.co,"Carrera 85 #42-44, Barranquilla"
674,Proveedor,Globaltrade Colombia Sa,985715744-2,3181034351.0,globaltradec@yahoo.com,"Diagonal 1 #2-87, Cali"
675,Proveedor,Corporación Integral Ltda,974240723-1,3161519213.0,corporacióni@outlook.com,"Calle 46 #49-77, Pereira"
676,Cliente,Distribuciones Andinas,Sin documento,3151157090.0,distribucion@hotmail.com,"Calle 98 #36-88, Pereira"
677,Cliente,Globaltrade Colombia Corp,992685529-3,3119284734.0,globaltradec@empresa.co,"Calle 36 #64-91, Ibagué"
678,Cliente,Logística Express Corp,829781981-4,3179394071.0,logísticaexp@outlook.com,"Carrera 71 #25-85, Ibagué"
679,Proveedor,Globaltrade Colombia & Cía,817545108-9,3102091346.0,globaltradec@hotmail.com,"Avenida 120 #73-30, Cúcuta"
680,Proveedor,Abastecedores Nacionales Sas,986021963-8,3175243311.0,abastecedore@yahoo.com,"Diagonal 1 #55-83, Medellín"
681,Cliente,Inversiones Omega Ltda,873560871-1,3189695551.0,inversioneso@outlook.com,"Diagonal 47 #67-98, Medellín"
682,Cliente,Mercantil Del Sur,912759552-8,3156305659.0,mercantildel@gmail.com,"Diagonal 25 #43-11, Ibagué"
683,Cliente,Mercantil Del Sur Corp,819982433-3,3113759542.0,Sin correo,"Avenida 9 #81-81, Bogotá"
684,Cliente,Almacenes Progreso,867218780-3,3018945295.0,almacenespro@hotmail.com,"Avenida 107 #7-43, Cúcuta"
685,Cliente,Suministros Globales & Cía,825681420-7,3173094239.0,suministrosg@gmail.com,"Calle 118 #5-49, Pereira"
686,Proveedor,Suministros Globales Sas,918626569-0,3128245056.0,suministrosg@gmail.com,Sin dirección
687,Proveedor,Distribuidora Latina Ltda,965705737-6,3111177948.0,distribuidor@outlook.com,"Diagonal 60 #55-80, Ibagué"
688,Cliente,Red De Proveedores & Cía,957789947-3,3012722846.0,reddeproveed@gmail.com,"Transversal 92 #9-76, Barranquilla"
689,Cliente,Proveedores Unidos Corp,895399603-6,3158459558.0,proveedoresu@hotmail.com,"Carrera 18 #6-8, Cali"
690,Cliente,Almacenes Progreso & Cía,883533957-9,3503443176.0,almacenespro@hotmail.com,"Diagonal 40 #78-44, Cartagena"
691,Proveedor,Distribuciones Andinas & Cía,815386089-3,3161916158.0,distribucion@outlook.com,"Avenida 26 #26-82, Barranquilla"
692,Cliente,Inversiones Omega Sas,986504008-7,3176555698.0,inversioneso@yahoo.com,"Transversal 43 #79-39, Manizales"
693,Proveedor,Importadora Del Valle Ltda,933125377-3,3501062026.0,importadorad@hotmail.com,"Carrera 60 #80-28, Barranquilla"
695,Cliente,Red De Proveedores Sas,811785610-0,3114318952.0,reddeproveed@empresa.co,"Carrera 29 #34-93, Cali"
696,Proveedor,Cadena De Valor Sas Sas,852610010-0,3105392083.0,cadenadevalo@gmail.com,"Calle 107 #87-18, Manizales"
697,Cliente,Importadora Del Valle Sa,881892242-7,3117201541.0,importadorad@empresa.co,"Carrera 68 #80-56, Bogotá"
698,Cliente,Logística Express Sas,986389204-5,3138206488.0,logísticaexp@hotmail.com,"Calle 98 #79-76, Barranquilla"
699,Cliente,Grupo Comercial Xyz Sas,866349635-0,3185698850.0,grupocomerci@hotmail.com,"Transversal 75 #63-27, Bogotá"
700,Proveedor,Globaltrade Colombia,936529978-6,3209542262.0,globaltradec@empresa.co,"Diagonal 67 #60-23, Pereira"
701,Cliente,Servicios Y Bienes Sa Corp,992105798-7,3155501921.0,serviciosybi@yahoo.com,"Diagonal 82 #75-84, Medellín"
702,Proveedor,Logística Express Ltda,906273590-3,Sin teléfono,logísticaexp@outlook.com,"Transversal 21 #48-33, Cúcuta"
703,Cliente,Suministros Globales Sa,939269877-5,3111690263.0,suministrosg@outlook.com,"Transversal 80 #44-55, Bucaramanga"
704,Cliente,Almacenes Progreso Sa,885099522-4,3141414702.0,almacenespro@hotmail.com,"Diagonal 30 #34-83, Bogotá"
705,Proveedor,Suministros Globales Sa,Sin documento,3012989574.0,suministrosg@gmail.com,"Avenida 5 #70-26, Pereira"
706,Cliente,Inversiones Omega Sa,983486191-4,3113312992.0,inversioneso@yahoo.com,"Avenida 2 #99-39, Cartagena"
707,Proveedor,Distribuidora Latina Ltda,926702606-8,3203504521.0,distribuidor@outlook.com,"Carrera 30 #93-96, Barranquilla"
708,Cliente,Servicios Y Bienes Sa & Cía,993947395-7,3132440757.0,serviciosybi@empresa.co,"Carrera 55 #99-90, Manizales"
709,Proveedor,Red De Proveedores & Cía,900582810-2,3173153282.0,reddeproveed@empresa.co,"Calle 64 #85-46, Pereira"
710,Cliente,Almacenes Progreso Corp,985359677-8,3126470706.0,almacenespro@yahoo.com,"Calle 73 #5-18, Cali"
711,Cliente,Inversiones Omega & Cía,902359423-3,3142068863.0,inversioneso@yahoo.com,"Diagonal 25 #61-14, Pereira"
712,Cliente,Red De Proveedores Corp,825029326-2,Sin teléfono,reddeproveed@gmail.com,"Transversal 63 #4-24, Barranquilla"
713,Proveedor,Distribuidora Latina Sa,Sin documento,3189797899.0,distribuidor@gmail.com,"Diagonal 8 #48-67, Medellín"
714,Proveedor,Almacenes Progreso Ltda,829727603-2,3168019808.0,almacenespro@outlook.com,"Calle 50 #27-17, Barranquilla"
715,Cliente,Corporación Integral Sas,957703671-3,3168700011.0,corporacióni@empresa.co,"Carrera 1 #19-58, Bogotá"
716,Cliente,Globaltrade Colombia Sas,952801264-7,3158762741.0,globaltradec@yahoo.com,"Calle 95 #12-37, Bucaramanga"
717,Proveedor,Grupo Comercial Xyz Ltda,911414876-3,Sin teléfono,grupocomerci@outlook.com,"Diagonal 117 #85-24, Ibagué"
718,Proveedor,Comercial Del Norte Sas,873491259-8,3122119776.0,comercialdel@hotmail.com,"Diagonal 53 #98-71, Bogotá"
719,Cliente,Suministros Globales,910084324-7,3105240720.0,suministrosg@hotmail.com,"Transversal 6 #60-4, Bogotá"
720,Cliente,Red De Proveedores Ltda,907197506-3,3141633753.0,reddeproveed@gmail.com,"Avenida 15 #91-18, Pereira"
721,Cliente,Red De Proveedores Ltda,818317277-1,3165065012.0,reddeproveed@outlook.com,"Carrera 61 #36-21, Cali"
722,Proveedor,Globaltrade Colombia,Sin documento,3167557366.0,globaltradec@hotmail.com,"Calle 86 #98-2, Cartagena"
723,Proveedor,Soluciones Empresariales Sas,991773585-0,3509930492.0,solucionesem@hotmail.com,"Diagonal 90 #7-82, Cúcuta"
724,Cliente,Importadora Del Valle Ltda,919181768-0,3171078278.0,importadorad@gmail.com,"Diagonal 99 #26-32, Pereira"
725,Proveedor,Logística Express,913194597-0,3006655878.0,logísticaexp@hotmail.com,"Calle 29 #13-86, Cali"
726,Cliente,Comercial Del Norte Ltda,887816369-5,3164180079.0,comercialdel@yahoo.com,"Carrera 120 #70-51, Manizales"
727,Cliente,Importadora Del Valle Sa,846606183-0,3146305630.0,importadorad@gmail.com,"Diagonal 28 #59-29, Bogotá"
728,Cliente,Abastecedores Nacionales Corp,811794771-1,3504666842.0,abastecedore@outlook.com,"Avenida 99 #77-64, Bogotá"
729,Cliente,Nexo Comercial Sas,825432800-9,3137519046.0,nexocomercia@hotmail.com,"Avenida 23 #82-98, Pereira"
730,Cliente,Corporación Integral,804737563-9,3508531486.0,corporacióni@outlook.com,"Transversal 82 #95-30, Cúcuta"
731,Proveedor,Distribuciones Andinas Sas,965449837-1,3124966072.0,distribucion@outlook.com,"Carrera 80 #11-8, Cali"
732,Proveedor,Grupo Comercial Xyz Sas,900864070-3,3181635969.0,grupocomerci@hotmail.com,Sin dirección
733,Cliente,Comercial Del Norte & Cía,973958636-4,Sin teléfono,comercialdel@hotmail.com,"Avenida 44 #32-27, Cúcuta"
734,Proveedor,Mercantil Del Sur Corp,963225720-6,Sin teléfono,mercantildel@hotmail.com,"Diagonal 81 #1-9, Bucaramanga"
735,Proveedor,Logística Express,854819892-2,Sin teléfono,logísticaexp@yahoo.com,"Transversal 107 #27-31, Cúcuta"
736,Proveedor,Red De Proveedores Sa,993722826-3,3118113821.0,reddeproveed@hotmail.com,"Transversal 32 #39-37, Ibagué"
737,Cliente,Logística Express Sa,821479122-5,3147337047.0,logísticaexp@hotmail.com,"Diagonal 57 #55-65, Ibagué"
738,Proveedor,Proveedores Unidos Ltda,902386467-6,3212396415.0,proveedoresu@empresa.co,Sin dirección
739,Cliente,Red De Proveedores Sa,Sin documento,3169067229.0,reddeproveed@gmail.com,"Avenida 18 #92-61, Barranquilla"
740,Proveedor,Logística Express,934405580-5,3157787310.0,logísticaexp@outlook.com,"Diagonal 96 #48-50, Bucaramanga"
741,Cliente,Nexo Comercial,810422514-1,3143723988.0,nexocomercia@hotmail.com,"Diagonal 33 #99-97, Pereira"
742,Cliente,Corporación Integral Corp,986953326-0,3187464817.0,corporacióni@outlook.com,"Carrera 32 #62-5, Pereira"
743,Proveedor,Distribuciones Andinas Corp,870150424-9,3153472414.0,Sin correo,"Carrera 78 #75-85, Cali"
744,Cliente,Suministros Globales Corp,906747901-9,3502348021.0,suministrosg@yahoo.com,Sin dirección
745,Cliente,Grupo Comercial Xyz & Cía,957324590-4,3197905652.0,grupocomerci@gmail.com,Sin dirección
746,Cliente,Logística Express Corp,987638798-4,3003825261.0,logísticaexp@outlook.com,"Calle 13 #9-90, Manizales"
747,Cliente,Grupo Comercial Xyz Corp,845804284-2,3134127273.0,grupocomerci@hotmail.com,"Carrera 63 #24-65, Bogotá"
748,Proveedor,Logística Express Sas,815832877-2,3204219293.0,logísticaexp@empresa.co,"Diagonal 57 #81-80, Bogotá"
749,Cliente,Techsupply Sas,823006814-6,3015643299.0,techsupplysa@gmail.com,"Avenida 4 #75-31, Bucaramanga"
750,Proveedor,Importadora Del Valle,871425507-0,3181702283.0,importadorad@gmail.com,"Carrera 67 #1-49, Ibagué"
751,Cliente,Abastecedores Nacionales Ltda,890470792-9,3146646375.0,abastecedore@empresa.co,"Avenida 41 #31-47, Manizales"
752,Cliente,Comercial Del Norte Sa,826891156-0,3157741225.0,comercialdel@hotmail.com,"Calle 78 #16-68, Cartagena"
753,Cliente,Mercantil Del Sur Sa,965987518-7,3167931114.0,mercantildel@hotmail.com,"Calle 82 #42-3, Pereira"
754,Cliente,Inversiones Omega Corp,862695423-9,3157713657.0,inversioneso@yahoo.com,"Calle 45 #55-61, Bogotá"
755,Proveedor,Grupo Comercial Xyz & Cía,991110468-2,3219725065.0,grupocomerci@yahoo.com,"Transversal 5 #17-64, Bogotá"
756,Proveedor,Cadena De Valor Sas Ltda,919799173-1,3155041658.0,cadenadevalo@hotmail.com,"Carrera 22 #97-85, Bogotá"
757,Cliente,Techsupply Sas Sa,875257987-3,Sin teléfono,techsupplysa@outlook.com,"Calle 86 #18-69, Bucaramanga"
758,Proveedor,Inversiones Omega Sas,972868820-5,3147403032.0,inversioneso@yahoo.com,"Diagonal 104 #30-29, Cartagena"
759,Cliente,Importadora Del Valle,998798256-9,3504156740.0,importadorad@gmail.com,"Transversal 48 #17-41, Manizales"
760,Proveedor,Distribuciones Andinas Sa,958392967-8,3117512001.0,distribucion@outlook.com,"Avenida 99 #47-87, Cali"
761,Proveedor,Globaltrade Colombia & Cía,828611441-6,3008727632.0,globaltradec@empresa.co,"Carrera 105 #38-29, Bucaramanga"
762,Cliente,Proveedores Unidos & Cía,839156866-0,3176371047.0,proveedoresu@empresa.co,"Transversal 89 #16-36, Ibagué"
763,Cliente,Logística Express Ltda,989016269-6,3006589238.0,logísticaexp@hotmail.com,"Carrera 109 #94-29, Medellín"
764,Cliente,Techsupply Sas Ltda,880289520-2,3007581459.0,techsupplysa@empresa.co,"Diagonal 87 #61-45, Manizales"
765,Cliente,Servicios Y Bienes Sa Corp,875796530-3,3197606405.0,serviciosybi@gmail.com,"Carrera 42 #97-75, Medellín"
766,Proveedor,Grupo Comercial Xyz Ltda,954929512-2,3159094028.0,grupocomerci@empresa.co,"Carrera 27 #28-96, Barranquilla"
767,Proveedor,Distribuciones Andinas Sa,982084548-2,3148165734.0,distribucion@hotmail.com,"Calle 13 #46-61, Cali"
768,Cliente,Importadora Del Valle & Cía,959287557-6,3107777894.0,importadorad@hotmail.com,"Calle 16 #31-51, Bucaramanga"
769,Cliente,Globaltrade Colombia Sas,985702265-1,3208779155.0,Sin correo,"Avenida 81 #84-57, Pereira"
770,Proveedor,Importadora Del Valle,931323575-8,3111386324.0,importadorad@yahoo.com,"Transversal 74 #62-36, Bogotá"
771,Cliente,Techsupply Sas Ltda,973032594-6,3123101118.0,techsupplysa@gmail.com,"Avenida 9 #92-69, Cali"
772,Cliente,Distribuciones Andinas Ltda,817161525-8,3213081873.0,Sin correo,"Calle 24 #77-89, Cali"
773,Proveedor,Red De Proveedores Sa,810507413-2,Sin teléfono,reddeproveed@hotmail.com,"Calle 72 #33-97, Medellín"
774,Cliente,Importadora Del Valle & Cía,897592297-8,3108097623.0,importadorad@gmail.com,"Carrera 39 #6-67, Cartagena"
775,Cliente,Red De Proveedores Sas,986589886-5,3166907545.0,reddeproveed@yahoo.com,"Transversal 66 #27-89, Bogotá"
776,Proveedor,Comercial Del Norte Sas,850485637-2,3124610673.0,comercialdel@hotmail.com,Sin dirección
777,Proveedor,Globaltrade Colombia Ltda,947598863-4,3127405244.0,globaltradec@hotmail.com,"Diagonal 59 #11-33, Manizales"
778,Proveedor,Proveedores Unidos & Cía,Sin documento,3184231751.0,proveedoresu@empresa.co,"Transversal 85 #83-66, Ibagué"
779,Cliente,Proveedores Unidos Sa,901721443-0,3175152322.0,proveedoresu@gmail.com,"Avenida 16 #69-15, Cúcuta"
780,Proveedor,Inversiones Omega Corp,897393612-5,3205584424.0,inversioneso@hotmail.com,"Carrera 36 #2-13, Manizales"
781,Proveedor,Mercantil Del Sur Ltda,833152716-2,3166143048.0,mercantildel@yahoo.com,"Diagonal 13 #68-45, Ibagué"
782,Proveedor,Cadena De Valor Sas Sa,812875046-2,3137535788.0,cadenadevalo@hotmail.com,"Avenida 104 #95-87, Cúcuta"
783,Proveedor,Distribuidora Latina Ltda,869541167-0,Sin teléfono,distribuidor@hotmail.com,"Carrera 19 #49-73, Cartagena"
784,Proveedor,Soluciones Empresariales Corp,982057013-9,3148680384.0,solucionesem@hotmail.com,Sin dirección
785,Proveedor,Almacenes Progreso & Cía,881923127-1,3127820186.0,almacenespro@empresa.co,"Calle 82 #11-10, Barranquilla"
786,Proveedor,Techsupply Sas & Cía,822705645-4,3169268659.0,techsupplysa@gmail.com,"Diagonal 87 #66-94, Cali"
787,Proveedor,Servicios Y Bienes Sa Corp,908842915-0,3174190758.0,serviciosybi@gmail.com,"Diagonal 90 #69-96, Pereira"
788,Proveedor,Servicios Y Bienes Sa Corp,963040595-7,3109783147.0,serviciosybi@hotmail.com,"Carrera 10 #47-18, Cúcuta"
789,Cliente,Comercial Del Norte Ltda,901762477-2,3132899743.0,comercialdel@empresa.co,Sin dirección
790,Cliente,Corporación Integral Sa,857194454-0,3197603872.0,corporacióni@hotmail.com,"Avenida 119 #83-66, Medellín"
791,Proveedor,Globaltrade Colombia Ltda,895494321-0,3178723456.0,globaltradec@empresa.co,"Avenida 46 #14-1, Pereira"
794,Proveedor,Red De Proveedores Sas,894955760-6,3007026992.0,reddeproveed@hotmail.com,"Calle 25 #37-6, Cali"
795,Proveedor,Inversiones Omega,978832994-3,3155459377.0,inversioneso@gmail.com,"Diagonal 63 #71-64, Cali"
796,Cliente,Distribuidora Latina & Cía,835277162-1,Sin teléfono,distribuidor@hotmail.com,"Carrera 45 #65-2, Barranquilla"
797,Proveedor,Inversiones Omega Ltda,Sin documento,3125734922.0,inversioneso@outlook.com,"Calle 98 #55-32, Ibagué"
798,Proveedor,Servicios Y Bienes Sa Sas,875467631-1,3215421311.0,serviciosybi@hotmail.com,"Diagonal 26 #61-91, Bogotá"
799,Proveedor,Servicios Y Bienes Sa & Cía,850645447-9,3183495209.0,serviciosybi@hotmail.com,"Calle 17 #52-5, Cartagena"
800,Proveedor,Proveedores Unidos Ltda,965481696-3,3011854889.0,proveedoresu@outlook.com,"Diagonal 68 #40-90, Barranquilla"
801,Proveedor,Almacenes Progreso Ltda,936865492-6,3181866635.0,almacenespro@empresa.co,"Calle 35 #47-36, Pereira"
802,Cliente,Mercantil Del Sur Sa,848788581-0,3001874606.0,mercantildel@empresa.co,"Carrera 37 #61-36, Ibagué"
803,Cliente,Abastecedores Nacionales Ltda,889733180-4,3012625497.0,abastecedore@gmail.com,"Transversal 99 #17-43, Pereira"
804,Cliente,Soluciones Empresariales Corp,863955342-4,3117443279.0,solucionesem@gmail.com,"Calle 17 #81-96, Ibagué"
805,Cliente,Logística Express Corp,826477778-1,3166752873.0,Sin correo,"Diagonal 98 #26-69, Cali"
806,Cliente,Logística Express Ltda,950416746-5,3507140662.0,logísticaexp@outlook.com,"Calle 117 #56-9, Bucaramanga"
807,Proveedor,Servicios Y Bienes Sa,960834086-4,3193163157.0,serviciosybi@empresa.co,"Calle 73 #8-89, Barranquilla"
808,Proveedor,Distribuidora Latina Ltda,844430958-7,3209544273.0,distribuidor@outlook.com,Sin dirección
809,Proveedor,Techsupply Sas,953517694-3,3171148668.0,techsupplysa@yahoo.com,Sin dirección
810,Cliente,Mercantil Del Sur Sa,948216884-1,3104756912.0,mercantildel@gmail.com,"Transversal 31 #38-6, Cali"
811,Cliente,Abastecedores Nacionales Sas,813829787-3,3214522752.0,abastecedore@yahoo.com,"Calle 1 #84-45, Ibagué"
812,Cliente,Inversiones Omega,993831765-2,3145947522.0,inversioneso@empresa.co,"Calle 81 #2-46, Barranquilla"
813,Cliente,Abastecedores Nacionales Sas,804197924-8,3182785812.0,abastecedore@outlook.com,"Avenida 112 #81-82, Ibagué"
814,Cliente,Red De Proveedores Sas,872153707-3,3177634775.0,reddeproveed@hotmail.com,"Diagonal 30 #94-93, Manizales"
815,Cliente,Corporación Integral,848724670-7,3103954644.0,Sin correo,"Transversal 63 #94-24, Cartagena"
816,Cliente,Techsupply Sas Sas,984513626-9,3112165246.0,techsupplysa@hotmail.com,"Calle 55 #32-59, Manizales"
817,Proveedor,Distribuciones Andinas & Cía,901435083-6,3002846089.0,distribucion@gmail.com,Sin dirección
818,Proveedor,Globaltrade Colombia,828545143-8,3196677240.0,globaltradec@gmail.com,"Carrera 18 #62-98, Ibagué"
819,Cliente,Techsupply Sas Sa,928555991-2,3111937435.0,techsupplysa@yahoo.com,"Avenida 81 #70-16, Medellín"
820,Cliente,Importadora Del Valle & Cía,827532375-8,3507967320.0,importadorad@hotmail.com,"Calle 117 #29-4, Barranquilla"
821,Cliente,Proveedores Unidos Sa,860635378-6,3182885904.0,proveedoresu@outlook.com,"Carrera 15 #29-14, Cartagena"
822,Proveedor,Globaltrade Colombia Sa,896769238-1,3501727239.0,globaltradec@yahoo.com,"Carrera 23 #55-68, Pereira"
823,Cliente,Almacenes Progreso Sas,967707271-4,3132743531.0,almacenespro@empresa.co,"Diagonal 85 #48-34, Bogotá"
825,Cliente,Proveedores Unidos Sas,894652692-5,3158110722.0,proveedoresu@outlook.com,"Diagonal 78 #82-43, Cali"
826,Cliente,Mercantil Del Sur Ltda,947462135-7,3169955185.0,mercantildel@outlook.com,"Transversal 69 #30-50, Bogotá"
827,Proveedor,Almacenes Progreso & Cía,988735175-1,3117068477.0,almacenespro@gmail.com,"Carrera 109 #3-47, Cúcuta"
828,Proveedor,Proveedores Unidos,893777265-5,3213337892.0,proveedoresu@empresa.co,"Diagonal 19 #71-54, Barranquilla"
829,Proveedor,Mercantil Del Sur,831470246-2,Sin teléfono,mercantildel@outlook.com,"Avenida 7 #90-14, Ibagué"
830,Proveedor,Globaltrade Colombia Sas,839429590-5,3102325287.0,globaltradec@hotmail.com,"Calle 2 #73-54, Cali"
831,Proveedor,Corporación Integral Corp,941586290-4,3157904201.0,corporacióni@empresa.co,Sin dirección
832,Proveedor,Proveedores Unidos,962181615-2,3163690206.0,proveedoresu@gmail.com,"Diagonal 107 #55-88, Bucaramanga"
833,Cliente,Abastecedores Nacionales & Cía,990415447-3,3143630678.0,abastecedore@empresa.co,"Calle 67 #49-17, Barranquilla"
834,Cliente,Comercial Del Norte Sas,849309921-8,3172295356.0,comercialdel@outlook.com,"Diagonal 41 #84-83, Manizales"
835,Cliente,Techsupply Sas,973583035-6,3115528498.0,Sin correo,"Calle 10 #47-78, Pereira"
836,Proveedor,Grupo Comercial Xyz Sas,817533980-3,3171184163.0,grupocomerci@empresa.co,"Carrera 71 #26-82, Medellín"
837,Proveedor,Suministros Globales & Cía,951327621-7,3001806126.0,suministrosg@empresa.co,"Calle 40 #2-46, Cartagena"
838,Cliente,Servicios Y Bienes Sa Sas,904861976-5,3102633762.0,serviciosybi@empresa.co,"Diagonal 115 #95-65, Bogotá"
839,Cliente,Proveedores Unidos,928031104-9,3211627606.0,proveedoresu@empresa.co,"Carrera 20 #88-60, Bogotá"
840,Proveedor,Suministros Globales Corp,857887352-2,3203701920.0,suministrosg@yahoo.com,"Transversal 94 #78-84, Cúcuta"
841,Proveedor,Inversiones Omega Ltda,891005179-4,Sin teléfono,inversioneso@gmail.com,"Diagonal 31 #27-79, Ibagué"
842,Cliente,Proveedores Unidos & Cía,Sin documento,3106193258.0,proveedoresu@yahoo.com,"Calle 64 #13-59, Pereira"
843,Proveedor,Grupo Comercial Xyz Sas,875193420-9,3136928539.0,grupocomerci@gmail.com,Sin dirección
844,Cliente,Corporación Integral Sa,974561451-2,3019191626.0,corporacióni@gmail.com,"Avenida 110 #37-52, Manizales"
845,Cliente,Proveedores Unidos Ltda,937567601-9,3137269362.0,proveedoresu@gmail.com,"Diagonal 65 #58-34, Medellín"
846,Proveedor,Comercial Del Norte Corp,987836447-8,3003593123.0,comercialdel@gmail.com,"Avenida 49 #21-73, Manizales"
847,Cliente,Mercantil Del Sur Ltda,Sin documento,3138816129.0,mercantildel@outlook.com,"Transversal 116 #60-14, Bogotá"
849,Proveedor,Comercial Del Norte & Cía,926155953-2,3184581434.0,comercialdel@empresa.co,"Transversal 5 #77-49, Medellín"
851,Cliente,Distribuidora Latina,991181531-7,Sin teléfono,distribuidor@yahoo.com,"Carrera 86 #34-24, Medellín"
852,Cliente,Almacenes Progreso Sa,844166567-3,3138031349.0,almacenespro@outlook.com,"Diagonal 69 #89-21, Manizales"
853,Proveedor,Nexo Comercial Ltda,950567713-9,3112305413.0,Sin correo,"Transversal 19 #42-86, Pereira"
854,Cliente,Red De Proveedores Sas,884935083-1,3207818036.0,reddeproveed@empresa.co,"Transversal 93 #1-58, Cali"
855,Proveedor,Nexo Comercial,858686102-3,3143786712.0,nexocomercia@yahoo.com,"Diagonal 28 #45-27, Barranquilla"
856,Cliente,Nexo Comercial,897655331-0,3126150025.0,nexocomercia@yahoo.com,"Calle 90 #64-84, Bucaramanga"
857,Cliente,Soluciones Empresariales Sa,Sin documento,3013949666.0,solucionesem@outlook.com,"Diagonal 48 #23-71, Ibagué"
858,Cliente,Almacenes Progreso Ltda,977061530-6,3185752118.0,almacenespro@yahoo.com,"Calle 12 #14-12, Medellín"
859,Cliente,Almacenes Progreso,967456932-8,3018450817.0,almacenespro@yahoo.com,"Transversal 104 #5-86, Cartagena"
860,Cliente,Logística Express Sas,948065752-6,3014280956.0,Sin correo,"Calle 45 #60-53, Manizales"
861,Cliente,Soluciones Empresariales Sas,871835781-4,3127957788.0,Sin correo,"Calle 116 #54-5, Medellín"
862,Cliente,Soluciones Empresariales & Cía,889950020-2,3178214533.0,solucionesem@hotmail.com,"Transversal 51 #25-79, Manizales"
863,Proveedor,Nexo Comercial Ltda,970798364-6,Sin teléfono,nexocomercia@outlook.com,"Avenida 67 #21-56, Barranquilla"
864,Proveedor,Proveedores Unidos & Cía,969501171-9,Sin teléfono,proveedoresu@empresa.co,"Transversal 21 #42-27, Bogotá"
865,Proveedor,Almacenes Progreso,807467426-9,3192321583.0,almacenespro@yahoo.com,"Diagonal 4 #96-94, Cali"
866,Proveedor,Soluciones Empresariales Sas,975160233-3,3124251909.0,solucionesem@yahoo.com,"Carrera 93 #49-99, Cartagena"
868,Proveedor,Techsupply Sas,932672895-5,3504489198.0,techsupplysa@outlook.com,"Calle 63 #3-53, Bogotá"
869,Cliente,Suministros Globales Sas,900731577-5,3188564486.0,suministrosg@hotmail.com,"Carrera 39 #2-23, Ibagué"
870,Cliente,Comercial Del Norte,893089046-7,3171084130.0,comercialdel@hotmail.com,"Transversal 95 #33-16, Barranquilla"
871,Proveedor,Cadena De Valor Sas,858064341-5,3014639947.0,cadenadevalo@gmail.com,Sin dirección
872,Proveedor,Corporación Integral Sas,893564085-8,3185937884.0,corporacióni@outlook.com,Sin dirección
873,Cliente,Logística Express Corp,905448406-1,3176227531.0,logísticaexp@hotmail.com,"Carrera 93 #63-56, Bucaramanga"
874,Proveedor,Abastecedores Nacionales Sa,Sin documento,3144350758.0,abastecedore@yahoo.com,"Avenida 48 #81-9, Bucaramanga"
875,Cliente,Comercial Del Norte & Cía,957536513-6,3129900282.0,comercialdel@empresa.co,"Diagonal 4 #15-24, Pereira"
876,Proveedor,Techsupply Sas Sa,819499241-3,3187235425.0,techsupplysa@empresa.co,"Carrera 100 #41-16, Medellín"
877,Cliente,Distribuciones Andinas Corp,857384099-7,3176394902.0,distribucion@hotmail.com,"Transversal 9 #50-37, Ibagué"
878,Cliente,Logística Express,992271088-9,3502255341.0,logísticaexp@yahoo.com,"Diagonal 88 #97-56, Pereira"
879,Proveedor,Logística Express Sas,932589468-7,3005603927.0,logísticaexp@outlook.com,"Calle 16 #58-22, Ibagué"
880,Proveedor,Distribuidora Latina Sas,876514015-0,3181077963.0,distribuidor@outlook.com,"Avenida 17 #52-5, Cúcuta"
881,Proveedor,Comercial Del Norte Sa,818643947-7,Sin teléfono,comercialdel@empresa.co,"Avenida 41 #97-45, Manizales"
882,Proveedor,Inversiones Omega Ltda,905583044-4,3198626616.0,Sin correo,"Calle 108 #48-80, Bogotá"
883,Proveedor,Comercial Del Norte,828222146-5,3218309538.0,comercialdel@hotmail.com,"Carrera 12 #25-93, Pereira"
884,Proveedor,Cadena De Valor Sas,869709383-0,3011805363.0,cadenadevalo@empresa.co,"Calle 34 #43-89, Ibagué"
885,Proveedor,Distribuidora Latina Sa,836980561-9,3153011612.0,distribuidor@hotmail.com,"Avenida 111 #19-97, Ibagué"
886,Cliente,Almacenes Progreso Corp,979378035-1,3169851473.0,almacenespro@hotmail.com,"Transversal 62 #85-63, Cartagena"
887,Proveedor,Corporación Integral Sas,870816502-4,3192389057.0,corporacióni@empresa.co,"Transversal 107 #32-85, Barranquilla"
